id_solicitud,Monto,Edad Solicitud,Genero,Dependientes,Ingresos,Egresos,Score CC,Deficit,IngresoPercapita,Odds,Mes inicial,Prediction,Incobrable
67771,9000,31,Femenino,2,8457,3004,417,4900,2819,1.2,1,0,0
96372,16500,56,Femenino,0,13126,9845,429,3000,13126,1.2,8,0,1
142358,5000,18,Femenino,1,0,4737,643,-4500,0,6.1,6,0,1
124463,3500,35,Femenino,1,10600,4240,475,6000,5300,1.6,2,1,1
127724,5500,62,Femenino,0,13741,6342,439,7000,13741,1.3,3,0,0
81315,3500,51,Femenino,1,0,3311,438,-3000,0,1.3,4,1,1
149798,4500,36,Femenino,3,0,5209,614,-5000,0,4.6,7,0,0
136358,11000,32,Femenino,0,5284,2113,570,3000,5284,3.2,5,0,1
108911,2500,36,Femenino,1,8679,4665,671,3700,4339,8.3,10,0,0
205200,5500,28,Masculino,1,0,5886,401,-5800,0,0.9,4,1,0
93550,2500,27,Femenino,0,6819,0,712,6200,6819,8.3,7,0,0
151801,5500,19,Femenino,1,8856,2083,608,6500,4428,4.6,7,0,0
125148,3500,20,Femenino,0,7738,3180,426,4300,7738,1.2,2,0,1
77301,3500,36,Masculino,3,13244,6622,699,6000,3311,8.3,3,0,1
98236,5500,35,Femenino,2,10938,8204,499,2500,3646,1.9,8,1,1
148723,5500,34,Masculino,1,0,833,624,-800,0,5.3,7,0,1
110774,5500,36,Masculino,3,8624,9702,510,-1000,2156,2.1,11,0,0
83745,6000,32,Femenino,0,7744,2212,519,5000,7744,2.2,5,0,0
68025,3500,47,Femenino,0,14244,0,526,12800,14244,2.2,1,1,1
177122,5500,18,Femenino,1,8217,4108,0,4000,4108,0.0,12,1,0
115773,5500,46,Femenino,0,7493,5352,436,2000,7493,1.3,12,1,0
129286,3500,32,Femenino,1,9513,5496,590,3800,4756,4.0,3,0,1
111500,2500,30,Masculino,3,8085,6360,467,1600,2021,1.6,11,0,0
82621,3500,25,Femenino,0,0,0,516,0,0,2.1,4,1,0
125978,16000,45,Masculino,0,5285,2114,467,3000,5285,1.6,3,1,0
130939,5500,51,Femenino,1,10548,4746,425,5500,5274,1.2,4,0,1
157047,15000,66,Femenino,0,8334,3646,618,4500,8334,5.3,8,1,0
79295,3500,46,Femenino,1,8279,2759,451,5000,4139,1.3,4,1,0
119312,3500,26,Femenino,0,6366,0,549,6000,6366,2.9,1,1,0
104343,5500,25,Masculino,2,14702,9801,542,4500,4900,2.75,9,1,0
136975,3500,25,Masculino,1,8349,5072,477,3100,4174,1.6,5,1,0
106436,5500,35,Masculino,2,6509,2169,517,4000,2169,2.1,10,0,1
127074,5500,34,Masculino,2,12684,6342,678,6000,4228,8.3,3,1,0
84690,3500,39,Masculino,1,8850,5753,734,2800,4425,8.3,5,0,0
90718,3500,27,Masculino,0,9947,6078,582,3500,9947,3.5,6,1,1
123490,3500,22,Masculino,1,15900,5300,0,10000,7950,0.0,2,0,0
172948,3500,24,Femenino,2,0,4124,562,-4000,0,3.2,11,1,0
90858,6000,53,Femenino,0,14368,6631,493,7000,14368,1.9,6,0,1
128264,3500,49,Masculino,1,10570,5285,415,5000,5285,1.2,3,0,0
86118,5000,58,Femenino,0,8850,2212,641,6000,8850,6.1,5,0,0
123910,5500,18,Femenino,0,14840,7420,610,7000,14840,4.6,2,1,1
93637,3500,30,Femenino,2,10449,4399,613,5500,3483,4.6,7,0,0
151042,5500,38,Femenino,1,7293,3646,412,3500,3646,1.2,7,1,0
134308,4000,63,Masculino,1,0,2109,383,-2000,0,0.9,4,1,0
122594,4500,22,Femenino,0,12720,0,454,12000,12720,1.5,2,1,0
148822,5500,44,Femenino,2,26048,11461,505,14000,8682,2.0,7,0,0
186231,5500,65,Femenino,0,0,8194,362,-8000,0,0.9,1,0,0
74531,3500,32,Masculino,0,11066,3320,415,7000,11066,1.2,2,0,0
68373,4500,37,Femenino,0,10015,0,526,9000,10015,2.2,1,0,0
167462,5500,45,Femenino,0,10874,5489,413,5200,10874,1.2,10,1,0
97734,3500,18,Masculino,0,14220,5469,0,8000,14220,0.0,8,0,1
85974,6000,58,Femenino,0,9957,0,558,9000,9957,2.9,5,1,0
131759,3500,52,Femenino,0,3164,1582,559,1500,3164,2.9,4,1,0
124597,3500,21,Femenino,1,6572,2120,606,4200,3286,4.6,2,0,0
116170,5500,47,Masculino,1,7493,5887,503,1500,3746,2.0,12,1,1
135700,5500,50,Masculino,2,10039,4227,397,5500,3346,0.9,5,0,1
177002,4500,57,Femenino,0,0,5136,470,-5000,0,1.6,12,0,1
148368,5500,49,Masculino,0,16671,5730,503,10500,16671,2.0,7,0,0
173579,6000,51,Femenino,0,9796,6702,406,3000,9796,0.9,11,0,0
106681,3500,44,Masculino,0,8679,4339,484,4000,8679,1.8,10,0,0
158012,5500,47,Masculino,1,8855,4896,533,3800,4427,2.6,8,1,0
81707,6000,59,Femenino,0,8831,8831,463,0,8831,1.5,4,0,1
70107,6000,36,Femenino,1,0,3338,486,-3000,0,1.8,1,1,1
100484,3500,65,Femenino,0,9801,6534,416,3000,9801,1.2,9,0,1
104786,5500,56,Femenino,1,6316,2722,463,3300,3158,1.5,9,0,0
73070,8000,40,Femenino,2,9960,6640,425,3000,3320,1.2,2,0,1
144471,3500,35,Masculino,0,0,9475,489,-9000,0,1.8,6,1,1
139364,5500,30,Femenino,0,0,9511,364,-9000,0,0.9,5,1,1
82254,3500,52,Masculino,1,15455,11039,546,4000,7727,2.75,4,0,0
165472,5500,35,Masculino,1,0,8285,633,-8000,0,5.3,10,1,0
125851,3500,30,Masculino,2,9328,6360,622,2800,3109,5.3,2,0,0
160781,3500,33,Masculino,2,7497,4998,525,2400,2499,2.2,9,0,0
94065,5500,56,Femenino,0,8799,5499,436,3000,8799,1.3,7,0,0
153636,3500,43,Masculino,2,9376,5209,368,4000,3125,0.9,8,1,1
147142,3500,63,Femenino,0,0,5209,519,-5000,0,2.2,7,1,0
112618,3500,18,Femenino,0,8564,4282,0,4000,8564,0.0,12,1,0
102211,3500,39,Femenino,1,10346,4356,479,5500,5173,1.8,9,0,0
179481,13000,29,Femenino,1,24653,12840,483,11500,12326,1.8,12,0,0
150637,5500,30,Femenino,3,10419,4167,616,6000,2604,5.3,7,0,0
136502,7500,37,Femenino,2,0,9511,506,-9000,0,2.0,5,1,0
72350,3500,40,Femenino,1,30987,13280,488,16000,15493,1.8,2,0,0
131314,5500,52,Femenino,1,12658,8439,418,4000,6329,1.2,4,0,1
129249,3500,41,Femenino,2,8456,4228,565,4000,2818,3.2,3,0,1
118330,5500,34,Masculino,0,0,4244,516,-4000,0,2.1,1,1,1
135749,3500,46,Femenino,1,10568,5284,484,5000,5284,1.8,5,0,0
146685,3500,41,Masculino,1,0,15629,542,-15000,0,2.75,7,0,1
67934,3500,55,Masculino,1,6677,5564,649,1000,3338,6.1,1,0,0
74191,6000,41,Femenino,1,8300,3320,446,4500,4150,1.3,2,1,0
90821,6000,31,Femenino,1,27631,15473,517,11000,13815,2.1,6,0,0
143333,8500,30,Femenino,1,0,6317,533,-6000,0,2.6,6,0,0
135510,4000,33,Masculino,2,0,8439,478,-8000,0,1.8,4,0,1
68454,3500,54,Femenino,0,16470,7233,490,8300,16470,1.9,1,1,0
175687,3500,47,Femenino,0,0,6702,401,-6500,0,0.9,11,0,1
120313,3500,43,Femenino,1,29709,8488,0,20000,14854,0.0,1,0,1
70775,6000,60,Femenino,0,17707,1328,518,14800,17707,2.1,2,0,1
132580,3500,19,Masculino,0,8966,7384,0,1500,8966,0.0,4,1,0
108302,3500,45,Femenino,1,11392,4556,548,6300,5696,2.75,10,0,0
147945,3500,53,Masculino,0,13545,5209,459,8000,13545,1.5,7,1,1
86620,3500,33,Femenino,1,18586,4204,0,13000,9293,0.0,5,0,0
109943,8000,51,Masculino,0,11319,6468,0,4500,11319,0.0,11,0,0
155372,5500,50,Femenino,1,10418,4167,486,6000,5209,1.8,8,0,1
104711,5500,51,Femenino,1,10890,5445,427,5000,5445,1.2,9,0,0
118079,3500,37,Masculino,2,13581,5199,467,7900,4527,1.6,1,0,1
94119,3500,20,Femenino,0,9899,3849,593,5500,9899,4.0,7,1,0
140739,5500,47,Femenino,1,0,5264,489,-5000,0,1.8,6,1,1
74423,6000,45,Femenino,3,12173,1106,417,10000,3043,1.2,2,0,0
68301,17000,31,Masculino,0,13910,0,0,12500,13910,0.0,1,1,1
104361,3500,47,Femenino,0,11435,6534,575,4500,11435,3.5,9,0,0
103227,3500,25,Masculino,0,10454,5445,611,4600,10454,4.6,9,1,0
71612,3500,18,Masculino,0,8632,0,0,7800,8632,0.0,2,0,0
81030,6000,61,Femenino,2,22079,13799,690,7500,7359,8.3,4,0,0
88941,3500,54,Femenino,1,0,5526,509,-5000,0,2.0,6,1,1
82912,3500,63,Masculino,0,0,4425,0,-4000,0,0.0,5,1,1
132108,3500,22,Masculino,1,12658,4219,413,8000,6329,1.2,4,0,1
66490,6000,21,Femenino,1,11128,7790,485,3000,5564,1.8,1,0,0
106490,5500,56,Femenino,0,9764,5424,501,4000,9764,2.0,10,0,0
111262,3500,30,Femenino,1,9702,6468,522,3000,4851,2.2,11,0,0
98708,3500,36,Femenino,0,10938,0,475,10000,10938,1.6,8,1,0
82632,3500,30,Femenino,0,5519,0,494,5000,5519,1.9,4,1,0
97135,3500,20,Masculino,0,8532,1203,647,6700,8532,6.1,8,0,1
100791,3500,27,Femenino,0,8712,4356,425,4000,8712,1.2,9,0,0
129161,3500,37,Femenino,2,1374,634,666,700,458,8.3,3,0,0
141404,4000,46,Femenino,1,0,8949,460,-8500,0,1.5,6,0,0
153924,3500,53,Femenino,0,0,8230,431,-7900,0,1.2,8,1,1
93627,3500,36,Masculino,1,10999,10119,0,800,5499,0.0,7,0,0
142936,7500,31,Femenino,1,6317,2105,473,4000,3158,1.6,6,0,1
144138,3500,35,Masculino,1,11581,8949,435,2500,5790,1.3,6,0,0
85298,4500,53,Femenino,0,0,3319,549,-3000,0,2.9,5,1,0
107646,4000,38,Masculino,0,10849,9222,459,1500,10849,1.5,10,1,1
134090,5500,30,Femenino,1,0,2109,406,-2000,0,0.9,4,1,1
176381,3500,37,Femenino,1,0,5136,663,-5000,0,6.1,12,0,0
113827,5500,53,Femenino,1,14987,3819,503,10432,7493,2.0,12,0,0
170298,3500,38,Masculino,0,12427,4660,425,7500,12427,1.2,10,0,1
141908,13000,42,Femenino,1,12634,5264,483,7000,6317,1.8,6,0,1
123833,5500,65,Femenino,0,15900,3180,584,12000,15900,3.5,2,0,0
121031,3500,46,Masculino,0,6366,2122,515,4000,6366,2.1,1,0,1
132757,3500,51,Femenino,0,0,1898,497,-1800,0,1.9,4,1,0
165547,5500,35,Femenino,2,0,3624,534,-3500,0,2.6,10,0,1
126999,3500,38,Femenino,2,12684,4228,483,8000,4228,1.8,3,1,0
106399,3500,22,Masculino,2,2712,1627,0,1000,904,0.0,10,1,1
165079,5500,31,Masculino,1,0,5178,471,-5000,0,1.6,10,1,1
111519,3500,35,Femenino,2,9163,5390,480,3500,3054,1.8,11,0,0
149408,7000,38,Femenino,0,0,12503,377,-12000,0,0.9,7,1,1
105891,4500,23,Femenino,0,15189,2224,452,11950,15189,1.5,10,0,0
110019,3500,28,Masculino,1,10780,4312,487,6000,5390,1.8,11,0,0
121657,3500,46,Femenino,1,4244,9549,0,-5000,2122,0.0,1,0,0
79566,3500,43,Femenino,0,8831,5519,495,3000,8831,1.9,4,0,0
92972,7000,40,Femenino,0,13199,4399,444,8000,13199,1.3,7,0,0
93650,3500,39,Femenino,2,5499,4179,486,1200,1833,1.8,7,0,0
97937,4500,50,Femenino,0,13126,7657,474,5000,13126,1.6,8,0,1
86619,3500,21,Femenino,0,12170,0,664,11000,12170,6.1,5,0,0
128758,3500,33,Masculino,3,6342,21140,654,-14000,1585,6.1,3,0,0
100839,3500,21,Femenino,0,4900,0,546,4500,4900,2.75,9,0,1
149075,7000,33,Femenino,0,0,4167,475,-4000,0,1.6,7,1,1
153986,4500,57,Femenino,0,0,6251,426,-6000,0,1.2,8,1,0
155652,4500,26,Femenino,2,0,7084,395,-6800,0,0.9,8,1,1
79562,6000,36,Femenino,0,3863,0,620,3500,3863,5.3,4,1,1
124574,3500,20,Masculino,0,6148,3392,0,2600,6148,0.0,2,0,1
72220,3500,29,Masculino,0,9406,7193,512,2000,9406,2.1,2,1,0
142033,3500,67,Femenino,8,0,8949,543,-8500,0,2.75,6,1,1
153672,5500,40,Femenino,3,8334,3125,614,5000,2083,4.6,8,1,1
111225,3500,32,Femenino,0,11858,7449,577,4090,11858,3.5,11,1,0
141889,5500,23,Masculino,2,0,5790,600,-5500,0,4.6,6,1,1
136161,8500,38,Femenino,1,0,2642,482,-2500,0,1.8,5,1,1
128046,3500,20,Femenino,0,10570,4228,421,6000,10570,1.2,3,0,0
138153,3500,51,Masculino,2,14795,10568,476,4000,4931,1.6,5,0,1
132598,3500,32,Masculino,2,0,4219,475,-4000,0,1.6,4,1,1
80288,3500,46,Femenino,2,5299,3091,422,2000,1766,1.2,4,1,1
71721,3500,64,Masculino,1,7746,9960,0,-2000,3873,0.0,2,0,0
130602,4500,47,Femenino,1,18987,4746,518,13500,9493,2.1,4,0,0
148236,5500,45,Femenino,1,12503,8335,551,4000,6251,2.9,7,1,0
111721,3500,62,Femenino,0,8624,4312,529,4000,8624,2.6,11,0,0
132011,5500,45,Femenino,1,9071,4957,387,3900,4535,0.9,4,1,0
121682,5500,49,Femenino,2,19186,5724,461,12700,6395,1.5,2,0,1
66427,4500,46,Femenino,1,8902,5007,480,3500,4451,1.8,1,0,0
100380,3500,18,Masculino,1,8204,3828,0,4000,4102,0.0,8,1,0
172670,3500,34,Masculino,2,0,6702,479,-6500,0,1.8,11,1,0
99314,16500,59,Femenino,0,13126,8751,436,4000,13126,1.3,8,0,0
100240,5500,26,Femenino,0,10938,3281,467,7000,10938,1.6,8,0,0
111936,5500,50,Femenino,0,12936,0,418,12000,12936,1.2,11,1,0
159447,11500,41,Femenino,2,15620,9372,510,6000,5206,2.1,9,0,0
129811,3500,48,Masculino,0,0,4756,513,-4500,0,2.1,3,1,0
93786,4000,32,Femenino,3,4399,1649,514,2500,1099,2.1,7,0,0
112274,3500,22,Masculino,0,7007,3234,509,3500,7007,2.0,11,1,1
107554,3500,56,Masculino,2,31464,7594,620,22000,10488,5.3,10,0,0
128761,4500,55,Femenino,0,10570,4228,439,6000,10570,1.3,3,1,1
145541,3500,19,Femenino,1,0,6317,604,-6000,0,4.6,6,0,0
138325,3500,44,Femenino,0,8454,5812,423,2500,8454,1.2,5,0,0
76972,3500,18,Masculino,1,6070,2207,542,3500,3035,2.75,3,1,1
135008,3500,50,Masculino,1,12658,3164,411,9000,6329,1.2,4,0,0
78228,3500,33,Femenino,2,1103,1103,556,0,367,2.9,3,0,0
70258,4500,27,Femenino,0,11128,0,447,10000,11128,1.3,1,1,0
146004,3500,48,Masculino,0,13687,5895,495,7400,13687,1.9,6,0,0
173309,3500,31,Masculino,3,0,18561,454,-18000,0,1.5,11,0,1
154468,3500,23,Femenino,1,0,5105,568,-4900,0,3.2,8,1,1
125588,7500,55,Femenino,0,12720,3180,522,9000,12720,2.2,2,0,0
108155,3500,44,Masculino,1,2712,4231,0,-1400,1356,0.0,10,0,0
142007,3500,43,Masculino,1,15792,6843,572,8500,7896,3.5,6,0,0
173530,3500,20,Masculino,0,0,5155,466,-5000,0,1.6,11,1,1
86971,3500,44,Femenino,2,16578,11052,438,5000,5526,1.3,6,0,0
85679,3500,48,Femenino,0,13276,3319,415,9000,13276,1.2,5,0,0
78016,3500,31,Femenino,0,6622,3531,472,2800,6622,1.6,3,0,1
86205,3500,46,Femenino,0,7744,3872,426,3500,7744,1.2,5,0,1
151168,10500,28,Masculino,0,0,11461,382,-11000,0,0.9,7,1,1
96085,5500,60,Femenino,0,15314,0,497,14000,15314,1.9,8,1,1
80845,6000,29,Femenino,0,13247,0,541,12000,13247,2.75,4,0,1
98840,3500,48,Femenino,0,10391,2734,516,7000,10391,2.1,8,0,0
147919,5000,54,Masculino,1,0,6251,453,-6000,0,1.5,7,1,1
129362,3500,23,Masculino,0,19026,10570,417,8000,19026,1.2,3,1,0
112292,2500,39,Femenino,0,12936,2156,612,10000,12936,4.6,11,0,0
127772,3500,34,Femenino,1,0,3699,474,-3500,0,1.6,3,0,0
87309,4500,37,Masculino,1,0,6631,0,-6000,0,0.0,6,1,0
104129,5500,28,Femenino,1,30493,10890,369,18000,15246,0.9,9,0,0
172369,3500,49,Masculino,0,0,5155,595,-5000,0,4.0,11,0,1
110714,6500,39,Femenino,0,15093,5228,400,9150,15093,0.9,11,0,0
90024,6000,68,Femenino,0,9947,8841,383,1000,9947,0.9,6,0,0
85987,3500,19,Masculino,0,3097,1106,0,1800,3097,0.0,5,1,0
98076,3500,32,Femenino,2,18596,10938,475,7000,6198,1.6,8,0,0
127165,3500,64,Femenino,0,11627,7187,0,4200,11627,0.0,3,0,0
94712,3500,64,Femenino,0,9899,8799,638,1000,9899,6.1,7,0,0
79827,3500,23,Masculino,2,11039,6623,437,4000,3679,1.3,4,1,1
96160,3500,32,Femenino,0,8751,6563,432,2000,8751,1.2,8,0,1
105921,3500,18,Masculino,0,5424,3254,0,2000,5424,0.0,10,1,1
106646,3500,26,Masculino,3,4339,1627,548,2500,1084,2.75,10,0,0
100353,3500,31,Masculino,3,8969,6563,0,2200,2242,0.0,8,0,1
175855,3500,39,Femenino,2,0,5136,517,-5000,0,2.1,12,1,1
139868,3500,33,Masculino,2,6869,7397,489,-500,2289,1.8,5,0,0
125603,3500,37,Masculino,3,2650,1060,437,1500,662,1.3,2,1,1
86870,6000,44,Femenino,0,6631,1989,629,4200,6631,5.3,6,0,1
127928,5500,60,Femenino,0,0,1057,582,-1000,0,3.5,3,1,0
69757,3500,26,Femenino,2,5564,3338,634,2000,1854,5.3,1,0,0
131139,5500,54,Femenino,0,12658,7384,671,5000,12658,8.3,4,0,0
110142,3500,25,Masculino,1,7546,1617,602,5500,3773,4.6,11,0,0
109106,3500,29,Femenino,0,9764,0,653,9000,9764,6.1,10,0,0
101306,3500,61,Femenino,1,3049,3049,553,0,1524,2.9,9,0,0
75741,6000,40,Femenino,0,19867,8829,410,10000,19867,1.2,3,0,0
122592,4500,33,Masculino,2,10600,2120,408,8000,3533,1.2,2,1,0
69044,3500,31,Femenino,0,0,0,539,0,0,2.75,1,1,1
94199,5500,23,Femenino,0,9899,0,0,9000,9899,0.0,7,1,1
120311,5500,38,Femenino,2,14324,3713,618,10000,4774,5.3,1,0,0
100316,3500,33,Femenino,3,7657,4922,627,2500,1914,5.3,8,0,0
76716,4500,40,Femenino,1,10485,4966,458,5000,5242,1.5,3,0,0
105625,2500,41,Masculino,2,10632,9222,424,1300,3544,1.2,10,0,0
149374,3500,19,Masculino,0,0,3125,0,-3000,0,0.0,7,1,1
70773,6000,39,Femenino,3,8853,3320,495,5000,2213,1.9,2,0,0
170453,3500,32,Masculino,1,0,7249,546,-7000,0,2.75,10,1,0
126291,4500,29,Femenino,0,25368,4228,404,20000,25368,0.9,3,0,0
184150,3500,62,Femenino,0,0,5121,461,-5000,0,1.5,1,0,0
103164,3500,31,Femenino,0,8712,0,585,8000,8712,4.0,9,1,0
85916,3500,35,Femenino,1,2765,1438,524,1200,1382,2.2,5,1,1
85672,6000,25,Femenino,0,7744,3319,522,4000,7744,2.2,5,0,1
150456,3500,23,Femenino,0,0,1250,0,-1200,0,0.0,7,0,1
78392,6000,49,Femenino,2,11037,3863,667,6500,3679,8.3,3,0,1
144776,5500,20,Masculino,1,0,4211,480,-4000,0,1.8,6,1,1
67006,6000,27,Femenino,1,11351,4451,672,6200,5675,8.3,1,0,0
76353,4500,48,Femenino,1,5739,4966,595,700,2869,4.0,3,0,0
93593,4500,41,Femenino,0,3299,0,602,3000,3299,4.6,7,0,0
144844,4500,41,Femenino,0,0,3684,419,-3500,0,1.2,6,1,0
128271,16000,45,Femenino,0,5285,2114,422,3000,5285,1.2,3,1,1
107436,5000,32,Femenino,1,1301,867,413,400,650,1.2,10,1,1
184863,5500,27,Femenino,1,0,16901,611,-16500,0,4.6,1,0,0
80095,5000,42,Femenino,1,8831,5299,685,3200,4415,8.3,4,0,0
98624,3500,26,Femenino,1,8751,2734,503,5500,4375,2.0,8,1,0
96009,7000,39,Femenino,1,6563,8204,439,-1500,3281,1.3,8,0,0
208850,4500,66,Femenino,1,0,20242,406,-20000,0,0.9,5,0,1
149301,5500,43,Masculino,0,12503,4167,721,8000,12503,8.3,7,0,0
80973,3500,43,Femenino,0,11039,5519,488,5000,11039,1.8,4,1,1
126490,3500,57,Femenino,0,14798,2114,618,12000,14798,5.3,3,0,0
135017,3500,48,Femenino,0,8966,3692,595,5000,8966,4.0,4,0,0
118901,5500,53,Femenino,0,15915,8488,466,7000,15915,1.6,1,0,0
83748,3500,43,Femenino,0,13276,4425,618,8000,13276,5.3,5,0,1
157545,8500,47,Femenino,1,0,1562,428,-1500,0,1.2,8,0,0
105441,3500,39,Masculino,1,13019,2712,514,9500,6509,2.1,10,0,0
129621,3500,49,Femenino,0,6342,3699,450,2500,6342,1.3,3,0,1
128164,3500,29,Femenino,0,15855,2642,411,12500,15855,1.2,3,0,0
73179,3500,29,Femenino,3,9406,5533,646,3500,2351,6.1,2,0,1
146286,8500,50,Femenino,0,13545,3125,416,10000,13545,1.2,7,0,0
118534,3500,44,Femenino,0,14854,2090,403,12030,14854,0.9,1,0,0
104253,8000,37,Femenino,3,26137,5445,532,19000,6534,2.6,9,0,0
111334,4500,40,Femenino,0,9163,3234,491,5500,9163,1.9,11,0,1
107082,3500,29,Masculino,2,16274,9113,628,6600,5424,5.3,10,0,1
138468,3500,38,Femenino,0,13738,6341,548,7000,13738,2.75,5,0,0
101573,3500,31,Femenino,2,10890,6534,503,4000,3630,2.0,9,1,0
103444,3500,42,Masculino,2,3267,1633,580,1500,1089,3.5,9,1,0
165787,7500,40,Femenino,0,12945,6835,584,5900,12945,3.5,10,0,0
82000,3500,40,Femenino,2,8831,4415,433,4000,2943,1.2,4,1,0
96636,5500,18,Femenino,0,9845,5469,0,4000,9845,0.0,8,0,0
79238,3500,33,Femenino,0,12143,0,686,11000,12143,8.3,4,1,1
91898,3500,35,Femenino,3,15839,0,615,14400,3959,5.3,7,0,0
139502,5500,41,Masculino,3,12682,5072,458,7200,3170,1.5,5,0,1
117996,3500,39,Femenino,0,8488,2122,412,6000,8488,1.2,1,0,0
132459,5000,29,Femenino,2,0,6856,455,-6500,0,1.5,4,1,0
71126,6000,43,Femenino,1,6197,5533,479,600,3098,1.8,2,0,0
174325,3500,46,Femenino,0,0,7011,548,-6800,0,2.75,11,0,0
157027,8000,40,Femenino,2,0,3125,421,-3000,0,1.2,8,0,1
128335,3500,31,Masculino,1,9513,21140,436,-11000,4756,1.3,3,0,0
128063,3500,18,Masculino,0,21140,10570,0,10000,21140,0.0,3,1,1
93053,16500,45,Femenino,1,8799,2199,548,6000,4399,2.75,7,0,0
139789,3500,23,Masculino,1,0,4227,567,-4000,0,3.2,5,1,0
166404,4500,34,Femenino,3,0,6213,609,-6000,0,4.6,10,0,0
78781,3500,36,Masculino,0,5297,3863,654,1300,5297,6.1,3,1,1
101568,3500,18,Femenino,0,0,4356,0,-4000,0,0.0,9,1,0
79958,7000,18,Femenino,1,9935,3808,576,5550,4967,3.5,4,0,0
115669,3500,62,Masculino,0,12846,5138,520,7200,12846,2.2,12,0,0
160883,4000,42,Femenino,3,0,2082,427,-2000,0,1.2,9,1,0
105097,9000,61,Femenino,1,17359,7594,481,9000,8679,1.8,10,0,0
98081,4500,52,Femenino,0,8751,5469,618,3000,8751,5.3,8,0,0
71915,3500,55,Femenino,0,25454,7525,554,16200,25454,2.9,2,0,0
87061,3500,28,Masculino,2,12157,5526,432,6000,4052,1.2,6,0,1
73478,4500,49,Femenino,0,11066,6640,472,4000,11066,1.6,2,0,1
126216,3500,34,Femenino,1,23321,2120,482,20000,11660,1.8,2,0,0
69329,3500,44,Femenino,0,8902,4451,449,4000,8902,1.3,1,0,0
75769,6000,36,Femenino,3,1103,13244,528,-11000,275,2.2,3,0,0
135105,3500,25,Masculino,0,12658,4219,481,8000,12658,1.8,4,0,1
100421,16500,30,Femenino,0,6534,3811,0,2500,6534,0.0,9,0,0
74427,3500,44,Femenino,0,7082,3762,453,3000,7082,1.5,2,1,0
164593,3500,33,Masculino,1,0,2071,496,-2000,0,1.9,10,1,1
80167,3500,48,Femenino,0,13247,3311,589,9000,13247,4.0,4,0,0
147415,5500,29,Femenino,2,9898,4063,447,5600,3299,1.3,7,0,0
109871,5500,29,Femenino,1,10780,12936,637,-2000,5390,6.1,11,0,0
105809,5500,37,Femenino,3,13019,759,619,11300,3254,5.3,10,0,0
124122,12000,19,Masculino,2,9010,1590,0,7000,3003,0.0,2,0,0
95811,3500,26,Femenino,0,8751,4375,425,4000,8751,1.2,8,0,0
99124,5500,47,Femenino,0,17502,0,428,16000,17502,1.2,8,0,1
118442,3500,40,Masculino,1,14854,5305,534,9000,7427,2.6,1,0,0
103507,3500,49,Femenino,0,11979,4356,517,7000,11979,2.1,9,0,0
131188,3500,47,Masculino,1,0,4746,720,-4500,0,8.3,4,0,0
93676,3500,53,Masculino,1,9899,6599,522,3000,4949,2.2,7,0,0
185980,3500,31,Femenino,1,0,4097,476,-4000,0,1.6,1,0,0
167454,7000,61,Femenino,0,15534,6213,489,9000,15534,1.8,10,0,0
117163,5500,48,Femenino,0,9018,3183,502,5500,9018,2.0,1,1,0
164094,18000,32,Femenino,0,0,3106,559,-3000,0,2.9,10,1,1
157480,4000,60,Femenino,0,0,1250,678,-1200,0,8.3,8,0,0
83037,4500,62,Femenino,0,9957,4425,429,5000,9957,1.2,5,0,1
120689,3500,41,Femenino,1,8488,5941,536,2400,4244,2.6,1,0,0
142376,3500,38,Masculino,2,0,7159,592,-6800,0,4.0,6,1,1
131408,3500,42,Masculino,0,9493,4746,0,4500,9493,0.0,4,1,0
119338,3500,42,Masculino,2,33953,5305,592,27000,11317,4.0,1,0,0
175226,5500,25,Femenino,2,13920,2062,465,11500,4640,1.5,11,0,0
67098,11500,20,Masculino,0,14467,0,0,13000,14467,0.0,1,1,0
141411,4000,43,Femenino,7,0,5264,526,-5000,0,2.2,6,1,1
110738,8000,53,Femenino,0,9702,3234,438,6000,9702,1.3,11,0,0
76250,3500,37,Femenino,0,19867,0,461,18000,19867,1.5,3,0,0
121451,5500,45,Femenino,0,13793,7427,436,6000,13793,1.3,1,0,1
159947,5500,32,Femenino,0,0,4165,477,-4000,0,1.6,9,1,1
123411,5500,38,Femenino,0,11660,4240,517,7000,11660,2.1,2,0,0
100912,4500,37,Femenino,1,10890,4356,446,6000,5445,1.3,9,0,0
81249,2500,35,Femenino,0,5299,0,680,4800,5299,8.3,4,0,0
78894,6000,52,Masculino,1,9933,8278,385,1500,4966,0.9,3,0,0
114017,3500,47,Masculino,0,15415,8028,0,6900,15415,0.0,12,0,0
119085,4500,45,Femenino,0,29709,13793,422,15000,29709,1.2,1,0,1
83550,3500,55,Masculino,0,9957,4978,0,4500,9957,0.0,5,1,0
144782,3500,36,Femenino,2,0,5264,419,-5000,0,1.2,6,1,1
84033,3500,38,Femenino,0,13276,0,441,12000,13276,1.3,5,1,1
148248,5500,19,Femenino,0,8335,6251,462,2000,8335,1.5,7,0,1
133182,3500,25,Masculino,2,8439,4746,537,3500,2813,2.6,4,0,1
89570,6000,38,Femenino,0,22104,4420,479,16000,22104,1.8,6,0,0
93533,3500,36,Femenino,0,13199,2199,0,10000,13199,0.0,7,0,0
187458,3500,39,Femenino,0,0,5633,539,-5500,0,2.75,1,0,1
155523,3500,37,Masculino,1,0,4688,561,-4500,0,3.2,8,1,0
